OBJECTID_12,OBJECTID_1,OBJECTID,DISTRICT,DISTNAME,CAMPUS,CAMPNAME,STREET_MAI,CITY_MAIL,ZIP_MAIL,STREET,CITY,ZIP,COUNTY,CNTYNAME,REGION,GRADERANGE,GRADEGRP,VERIFY,INSTR_TYPE,STREET_M_1,ADJUST,Shape,Latitude,Longitude
280,280,1404,101910,GALENA PARK ISD,101910112,PURPLE SAGE EL,6500 PURPLE SAGE BLVD,HOUSTON,77049-3800,6500 PURPLE SAGE BLVD,HOUSTON,77049-3800,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,6500 PURPLE SAGE BLVD,Y,280,29.832928,-95.14904
159,159,862,101910,GALENA PARK ISD,101910044,CUNNINGHAM MIDDLE,14110 WALLISVILLE RD,HOUSTON,77049-4031,14110 WALLISVILLE RD,HOUSTON,77049-4031,101,HARRIS COUNTY,4,8-Jul,3,0,REGULAR,14110 WALLISVILLE RD,Y,159,29.832928,-95.14904
279,279,1403,101910,GALENA PARK ISD,101910111,TICE EL,14120 WALLISVILLE,HOUSTON,77049-4031,14120 WALLISVILLE,HOUSTON,77049-4031,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,14120 WALLISVILLE,Y,279,29.832928,-95.14904
332,332,1675,101910,GALENA PARK ISD,101910113,JAMES B HAVARD EL,15150 WALLISVILLE RD,HOUSTON,77049-4620,15150 WALLISVILLE RD,HOUSTON,77049-4620,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,15150 WALLISVILLE RD,Y,332,29.832928,-95.14904
295,295,1511,101909,NORTH FOREST ISD,101909004,LEARNING ACADEMY,6602 WINFIELD RD,HOUSTON,77050-4799,6602 WINFIELD RD,HOUSTON,77050-4799,101,HARRIS COUNTY,4,KG-12,5,0,ALTERNATIVE,6602 WINFIELD RD,?,295,29.902887,-95.269296
742,742,3722,101912,HOUSTON ISD,101912247,YOUNG EL,3555 BELLFORT AVE,HOUSTON,77051-1499,3555 BELFORT AVE,HOUSTON,77051-1499,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,3555 BELLFORT AVE,Y,742,29.656113,-95.378696
677,677,3653,101912,HOUSTON ISD,101912041,ATTUCKS MIDDLE,4330 BELLFORT BLVD,HOUSTON,77051-1899,4330 BELLFORT BLVD,HOUSTON,77051-1899,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,4330 BELLFORT BLVD,Y,677,29.656113,-95.378696
726,726,3704,101912,HOUSTON ISD,101912225,REYNOLDS EL,9601 ROSEHAVEN DR,HOUSTON,77051-3199,9601 ROSEHAVEN DR,HOUSTON,77051-3199,101,HARRIS COUNTY,4,EE-6,1,1,REGULAR,9601 ROSEHAVEN DR,Y,726,29.656113,-95.378696
361,361,1728,101912,HOUSTON ISD,101912019,WORTHING H S,9215 SCOTT ST,HOUSTON,77051-3303,9215 SCOTT ST,HOUSTON,77051-3303,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,9215 SCOTT ST,Y,361,29.656113,-95.378696
308,308,1594,101912,HOUSTON ISD,101912322,CARNEGIE VANGUARD HS,10401 SCOTT ST,HOUSTON,77051-3798,10401 SCOTT ST,HOUSTON,77051-3798,101,HARRIS COUNTY,4,12-Sep,4,0,REGULAR,10401 SCOTT ST,Y,308,29.656113,-95.378696
929,929,4181,101920,SPRING BRANCH ISD,101920041,LANDRUM MIDDLE,2200 RIDGECREST,HOUSTON,77055-1298,2200 RIDGECREST,HOUSTON,77055-1298,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,2200 RIDGECREST,Y,929,29.796871,-95.49165
947,947,4199,101920,SPRING BRANCH ISD,101920111,RIDGECREST EL,2015 RIDGECREST,HOUSTON,77055-1299,2015 RIDGECREST,HOUSTON,77055-1299,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,2015 RIDGECREST,Y,947,29.796871,-95.49165
959,959,4211,101920,SPRING BRANCH ISD,101920125,TREASURE FOREST EL,7635 AMELIA RD,HOUSTON,77055-1737,7635 AMELIA RD,HOUSTON,77055-1737,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,7635 AMELIA RD,Y,959,29.796871,-95.49165
942,942,4194,101920,SPRING BRANCH ISD,101920106,HOUSMAN EL,6705 HOUSMAN,HOUSTON,77055-2298,6705 HOUSMAN,HOUSTON,77055-2298,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,6705 HOUSMAN,Y,942,29.796871,-95.49165
936,936,4188,101920,SPRING BRANCH ISD,101920048,CORNERSTONE ACADEMY,9026 WESTVIEW,HOUSTON,77055-4602,9026 WESTVIEW,HOUSTON,77055-4602,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,9026 WESTVIEW,Y,936,29.796871,-95.49165
64,64,382,101920,SPRING BRANCH ISD,101920012,SPRING BRANCH SCHOOL OF CHOICE,9016 WESTIEW,HOUSTON,77055-4698,9016  WESTVIEW,HOUSTON,77055-4698,101,HARRIS COUNTY,4,12-Sep,5,1,ALTERNATIVE,9016 WESTIEW,Y,64,29.796871,-95.49165
928,928,4180,101920,SPRING BRANCH ISD,101920038,SPRING BRANCH ED CTR,9016 WESTVIEW,HOUSTON,77055-4698,9016 WESTVIEW,HOUSTON,77055-4698,101,HARRIS COUNTY,4,EE-12,5,1,REGULAR,9016 WESTVIEW,Y,928,29.796871,-95.49165
187,187,896,101920,SPRING BRANCH ISD,101920031,SCIENCE CTR,8856 WESTVIEW,HOUSTON,77055-4725,8856 WESTVIEW,HOUSTON,77055-4725,101,HARRIS COUNTY,4,KG-12,5,0,ALTERNATIVE,8856 WESTVIEW,Y,187,29.796871,-95.49165
952,952,4204,101920,SPRING BRANCH ISD,101920117,WOODVIEW EL,9749 CEDARDALE,HOUSTON,77055-6133,9749 CEDARDALE,HOUSTON,77055-6133,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,9749 CEDARDALE,Y,952,29.796871,-95.49165
950,950,4202,101920,SPRING BRANCH ISD,101920115,VALLEY OAKS EL,8390 WESTVIEW,HOUSTON,77055-6738,8390 WESTVIEW,HOUSTON,77055-6738,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,8390 WESTVIEW,Y,950,29.796871,-95.49165
39,39,270,101912,HOUSTON ISD,101912068,GRADY MIDDLE,5215 SAN FELIPE,HOUSTON,77056-3504,5215 SAN FELIPE,HOUSTON,77056-3504,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,5215 SAN FELIPE,Y,39,29.748202,-95.468948
719,719,3697,101912,HOUSTON ISD,101912218,PILGRIM EL,3315 BARRINGTON RD,HOUSTON,77056-6028,3315 BARRINGTON RD,HOUSTON,77056-6028,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,3315 BARRINGTON RD,Y,719,29.748202,-95.468948
699,699,3677,101912,HOUSTON ISD,101912116,BRIARGROVE EL,6145 SAN FELIPE ST,HOUSTON,77057-2899,6145 SAN FELIPE ST,HOUSTON,77057-2899,101,HARRIS COUNTY,4,"EE,KG-5",1,1,REGULAR,6145 SAN FELIPE ST,Y,699,29.744081,-95.487974
676,676,3652,101912,HOUSTON ISD,101912039,T H ROGERS SEC,5840 SAN FELIPE ST,HOUSTON,77057-3090,5840 SAN FELIPE ST,HOUSTON,77057-3090,101,HARRIS COUNTY,4,12-Jun,5,1,REGULAR,5840 SAN FELIPE ST,Y,676,29.744081,-95.487974
351,351,1718,101912,HOUSTON ISD,101912009,LEE H S,6529 BEVERLY HILL LN,HOUSTON,77057-6406,6529 BEVERLY HILL LN,HOUSTON,77057-6406,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,6529 BEVERLY HILL LN,Y,351,29.744081,-95.487974
260,260,1265,101912,HOUSTON ISD,101912392,YOUNG LEARNERS,"3333 BERING DR,STE 200",HOUSTON,77057-6703,"3333 BERING DR, STE 200",HOUSTON,77057-6703,101,HARRIS COUNTY,4,PK,1,0,REGULAR,"3333 BERING DR,STE 200",Y,260,29.744081,-95.487974
626,626,3602,101902,ALDINE ISD,101902126,BLACK EL,160 MILLSTREAM,HOUSTON,77060-4199,160 MILLSTREAM,HOUSTON,77060-4199,101,HARRIS COUNTY,4,KG-4,1,0,REGULAR,160 MILLSTREAM,Y,626,29.935512,-95.397624
617,617,3593,101902,ALDINE ISD,101902117,EVELYN S THOMPSON EL,220 CASA GRANDE DR,HOUSTON,77060-4899,220 CASA GRANDE DR,HOUSTON,77060-4899,101,HARRIS COUNTY,4,KG-4,1,0,REGULAR,220 CASA GRANDE DR,Y,617,29.935512,-95.397624
615,615,3591,101902,ALDINE ISD,101902115,WEAVER A ODOM ELEMENTARY,14701 HENRY RD,HOUSTON,77060-5625,14701 HENRY RD,HOUSTON,77060-5625,101,HARRIS COUNTY,4,KG-4,1,1,REGULAR,14701 HENRY RD,Y,615,29.935512,-95.397624
816,816,3800,101912,HOUSTON ISD,101912360,BELLFORT ACADEMY,7647 BELLFORT,HOUSTON,77061-1703,7647 BELLFORT,HOUSTON,77061-1703,101,HARRIS COUNTY,4,5-Apr,1,0,REGULAR,7647 BELLFORT,Y,816,29.647023,-95.276656
607,607,3574,101912,HOUSTON ISD,101912194,LEWIS EL,7649 ROCKHILL RD,HOUSTON,77061-2101,7649 ROCKHILL RD,HOUSTON,77061-2101,101,HARRIS COUNTY,4,EE-3,1,0,REGULAR,7649 ROCKHILL RD,Y,607,29.647023,-95.276656
40,40,271,101912,HOUSTON ISD,101912158,GARDEN VILLAS EL,7185 SANTA FE,HOUSTON,77061-2621,7185 SANTA FE,HOUSTON,77061-2621,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,7185 SANTA FE,Y,40,29.647023,-95.276656
774,774,3757,101912,HOUSTON ISD,101912149,EMERSON EL,9533 SKYLINE DR,HOUSTON,77063-5215,9533 SKYLINE DR,HOUSTON,77063-5215,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,9533 SKYLINE DR,Y,774,29.736295,-95.523292
720,720,3698,101912,HOUSTON ISD,101912219,PINEY POINT EL,8921 PAGEWOOD LN,HOUSTON,77063-5543,8921 PAGEWOOD LN,HOUSTON,77063-5543,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,8921 PAGEWOOD LN,Y,720,29.736295,-95.523292
179,179,882,101907,CYPRESS-FAIRBANKS ISD,101907044,CAMPBELL MIDDLE SCHOOL,11415 BOBCAT DR,HOUSTON,77064-3001,11415 BOBCAT DR,HOUSTON,77064-3001,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,11415 BOBCAT DR,Y,179,29.918045,-95.535685
175,175,878,101907,CYPRESS-FAIRBANKS ISD,101907008,WINDFERN H S,12630 WINDFERN RD,HOUSTON,77064-3018,12630 WINDFERN RD,HOUSTON,77064-3018,101,HARRIS COUNTY,4,12-Sep,4,0,ALTERNATIVE,12630 WINDFERN RD,Y,175,29.918045,-95.535685
652,652,3628,101907,CYPRESS-FAIRBANKS ISD,101907112,FRANCONE EL,11250 PERRY RD,HOUSTON,77064-4551,11250 PERRY RD,HOUSTON,77064-4551,101,HARRIS COUNTY,4,PK-5,1,0,REGULAR,11250 PERRY RD,Y,652,29.918045,-95.535685
639,639,3615,101907,CYPRESS-FAIRBANKS ISD,101907047,COOK MIDDLE SCHOOL,9111 WHEATLAND DR,HOUSTON,77064-7044,9111 WHEATLAND DR,HOUSTON,77064-7044,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,9111 WHEATLAND DR,Y,639,29.918045,-95.535685
485,485,3143,101907,CYPRESS-FAIRBANKS ISD,101907125,BANG EL,8900 RIO GRANDE,HOUSTON,77064-7137,8900 RIO GRANDE,HOUSTON,77064-7137,101,HARRIS COUNTY,4,KG-5,1,1,REGULAR,8900 RIO GRANDE,Y,485,29.918045,-95.535685
656,656,3632,101907,CYPRESS-FAIRBANKS ISD,101907117,FRAZIER EL,8300 LITTLE RIVER RD,HOUSTON,77064-7904,8300 LITTLE RIVER RD,HOUSTON,77064-7904,101,HARRIS COUNTY,4,PK-5,1,1,REGULAR,8300 LITTLE RIVER RD,Y,656,29.918045,-95.535685
660,660,3636,101907,CYPRESS-FAIRBANKS ISD,101907131,WILLBERN EL,10811 GOODSPRING DR,HOUSTON,77064-9419,10811 GOODSPRING DR,HOUSTON,77064-9419,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,10811 GOODSPRING DR,Y,660,29.918045,-95.535685
647,647,3623,101907,CYPRESS-FAIRBANKS ISD,101907107,B F ADAM EL,11303 HONEYGROVE LN,HOUSTON,77065-2413,11303 HONEYGROVE LN,HOUSTON,77065-2413,101,HARRIS COUNTY,4,"EE,KG-5",1,0,REGULAR,11303 HONEYGROVE LN,Y,647,29.926473,-95.60379
481,481,3139,101907,CYPRESS-FAIRBANKS ISD,101907120,EMMOTT EL,11750 STEEPLEWAY BLVD,HOUSTON,77065-4366,11750 STEEPLEWAY BLVD,HOUSTON,77065-4366,101,HARRIS COUNTY,4,"EE,KG-5",1,1,REGULAR,11750 STEEPLEWAY BLVD,Y,481,29.926473,-95.60379
1017,1017,6867,101915,KLEIN ISD,101915104,GREENWOOD FOREST EL,12100 MISTY VLY,HOUSTON,77066-2436,12100 MISTY VLY,HOUSTON,77066-2436,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,12100 MISTY VLY,Y,1017,29.957234,-95.503258
1011,1011,6861,101915,KLEIN ISD,101915043,WUNDERLICH INT,11800 MISTY VLY,HOUSTON,77066-2716,11800 MISTY VLY,HOUSTON,77066-2716,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,11800 MISTY VLY,Y,1011,29.957234,-95.503258
1020,1020,6870,101915,KLEIN ISD,101915108,KAISER EL,13430 BAMMEL-N HOUSTON RD,HOUSTON,77066-2924,13430 BAMMEL-N HOUSTON RD,HOUSTON,77066-2924,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,13430 BAMMEL-N HOUSTON RD,Y,1020,29.957234,-95.503258
1006,1006,6856,101915,KLEIN ISD,101915002,KLEIN FOREST H S,11400 MISTY VLY,HOUSTON,77066-3499,11400 MISTY VLY,HOUSTON,77066-3499,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,11400 MISTY VLY,Y,1006,29.957234,-95.503258
1029,1029,6879,101915,KLEIN ISD,101915117,KLENK EL,6111 BOURGEOIS RD,HOUSTON,77066-3903,6111 BOURGEOIS RD,HOUSTON,77066-3903,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,6111 BOURGEOIS RD,Y,1029,29.957234,-95.503258
623,623,3599,101902,ALDINE ISD,101902123,CONLEY EL,3345 W GREENS RD,HOUSTON,77066-4920,3345 W GREENS RD,HOUSTON,77066-4920,101,HARRIS COUNTY,4,KG-4,1,1,REGULAR,3345 W GREENS RD,Y,623,29.957234,-95.503258
55,55,286,101919,SPRING ISD,101919115,HERITAGE ELEMENTARY,12255 T C JESTER  BLVD,HOUSTON,77067-1381,12255 T C JESTER BLVD,HOUSTON,77067-1381,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,12255 T C JESTER  BLVD,Y,55,29.952629,-95.446609
52,52,283,101919,SPRING ISD,101919110,JOAN LINK EL,2815 RIDGE HOLLOW DR,HOUSTON,77067-1939,2815 RIDGE HOLLOW DR,HOUSTON,77067-1939,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,2815 RIDGE HOLLOW DR,Y,52,29.952629,-95.446609
1188,1188,7689,101919,SPRING ISD,101919047,STELLE CLAUGHTON MIDDLE SCHOOL,3000 SPEARS RD,HOUSTON,77067-5235,3000 SPEARS RD,HOUSTON,77067-5235,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR INSTRUCTIONAL,3000 SPEARS RD,Y,1188,29.952629,-95.446609
42,42,273,101919,SPRING ISD,101919043,EDWIN M WELLS MIDDLE,4033 GLADERIDGE DR,HOUSTON,77068-2307,4033 GLADERIDGE DR,HOUSTON,77068-2307,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,4033 GLADERIDGE DR,Y,42,30.007063,-95.488362
47,47,278,101919,SPRING ISD,101919105,OAK CREEK EL,3975 GLADERIDGE DR,HOUSTON,77068-2422,3975 GLADERIDGE DR,HOUSTON,77068-2422,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,3975 GLADERIDGE DR,Y,47,30.007063,-95.488362
649,649,3625,101907,CYPRESS-FAIRBANKS ISD,101907109,YEAGER EL,13615 CHAMPION FOREST DR,HOUSTON,77069-1801,13615 CHAMPION FOREST DR,HOUSTON,77069-1801,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,13615 CHAMPION FOREST DR,Y,649,29.988455,-95.5312
648,648,3624,101907,CYPRESS-FAIRBANKS ISD,101907108,T S HANCOCK EL,13801 SCHROEDER RD,HOUSTON,77070-2628,13801 SCHROEDER RD,HOUSTON,77070-2628,101,HARRIS COUNTY,4,KG-5,1,0,REGULAR,13801 SCHROEDER RD,Y,648,29.979648,-95.572877
654,654,3630,101907,CYPRESS-FAIRBANKS ISD,101907115,MOORE EL,13734 LAKEWOOD FOREST DR,HOUSTON,77070-2814,13734 LAKEWOOD FOREST DR,HOUSTON,77070-2814,101,HARRIS COUNTY,4,KG-5,1,0,REGULAR,13734 LAKEWOOD FOREST DR,Y,654,29.979648,-95.572877
645,645,3621,101907,CYPRESS-FAIRBANKS ISD,101907105,MATZKE EL,13102 JONES RD,HOUSTON,77070-4438,13102 JONES RD,HOUSTON,77070-4438,101,HARRIS COUNTY,4,"EE,KG-5",1,0,REGULAR,13102 JONES RD,Y,645,29.979648,-95.572877
173,173,876,101907,CYPRESS-FAIRBANKS ISD,101907004,CYPRESS CREEK H S,9815 GRANT RD,HOUSTON,77070-4501,9815 GRANT RD,HOUSTON,77070-4501,101,HARRIS COUNTY,4,12-Sep,4,0,REGULAR,9815 GRANT RD,Y,173,29.979648,-95.572877
178,178,881,101907,CYPRESS-FAIRBANKS ISD,101907043,BLEYL MIDDLE SCHOOL,10800 MILLS RD,HOUSTON,77070-4612,10800 MILLS RD,HOUSTON,77070-4612,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,10800 MILLS RD,Y,178,29.979648,-95.572877
814,814,3798,101912,HOUSTON ISD,101912299,A A MILNE EL,7800 PORTAL DR,HOUSTON,77071-1710,7800 PORTAL DR,HOUSTON,77071-1700,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,7800 PORTAL DR,Y,814,29.651728,-95.519919
544,544,3491,101912,HOUSTON ISD,101912056,WELCH MIDDLE,11544 S GESSNER,HOUSTON,77071-2297,11544 S GESSNER,HOUSTON,77071-2297,101,HARRIS COUNTY,4,12-Jun,5,1,REGULAR,11544 S GESSNER,Y,544,29.651728,-95.519919
158,158,860,101912,HOUSTON ISD,101912369,GROSS EL,12583 S GESSNER DR,HOUSTON,77071-2848,12583 S GESSNER DR,HOUSTON,77071-2848,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,12583 S GESSNER DR,Y,158,29.651728,-95.519919
633,633,3609,101903,ALIEF ISD,101903041,ALIEF MIDDLE,4415 COOK RD,HOUSTON,77072-1104,4415 COOK RD,HOUSTON,77072-1104,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,4415 COOK RD,Y,633,29.699688,-95.584817
631,631,3607,101903,ALIEF ISD,101903001,HASTINGS H S,4410 COOK RD,HOUSTON,77072-1105,4410 COOK RD,HOUSTON,77072-1105,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,4410 COOK RD,Y,631,29.699688,-95.584817
324,324,1659,101903,ALIEF ISD,101903199,ADMIN SERVICES,12302 HIGH STAR,HOUSTON,77072-1124,12302 HIGH STAR,HOUSTON,77072-1124,101,HARRIS COUNTY,4,EE-12,5,1,REGULAR,12302 HIGH STAR,Y,324,29.699688,-95.584817
632,632,3608,101903,ALIEF ISD,101903002,ELSIK H S,12601 HIGH STAR,HOUSTON,77072-1197,12601 HIGH STAR,HOUSTON,77072-1197,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,12601 HIGH STAR,Y,632,29.699688,-95.584817
416,416,2780,101903,ALIEF ISD,101903101,YOUENS EL,12141 HIGH STAR,HOUSTON,77072-1209,12141 HIGH STAR,HOUSTON,77072-1209,101,HARRIS COUNTY,4,PK-5,1,1,REGULAR,12141 HIGH STAR,Y,416,29.699688,-95.584817
438,438,3041,101903,ALIEF ISD,101903108,CHANCELLOR EL,4350 BOONE RD,HOUSTON,77072-1916,4350 BOONE RD,HOUSTON,77072-1916,101,HARRIS COUNTY,4,PK-5,1,1,REGULAR,4350 BOONE RD,Y,438,29.699688,-95.584817
434,434,3037,101903,ALIEF ISD,101903104,CHAMBERS EL,10700 CARVEL,HOUSTON,77072-2720,10700 CARVEL,HOUSTON,77072-2720,101,HARRIS COUNTY,4,PK-4,1,1,REGULAR,10700 CARVEL,Y,434,29.699688,-95.584817
322,322,1657,101903,ALIEF ISD,101903140,OWENS INT,6900 TURTLEWOOD,HOUSTON,77072-2754,6900 TURTLEWOOD,HOUSTON,77072-2754,101,HARRIS COUNTY,4,6-May,2,1,REGULAR,6900 TURTLEWOOD,Y,322,29.699688,-95.584817
433,433,3036,101903,ALIEF ISD,101903103,MARTIN EL,11718 HENDON,HOUSTON,77072-3416,11718 HENDON,HOUSTON,77072-3416,101,HARRIS COUNTY,4,PK-4,1,1,REGULAR,11718 HENDON,Y,433,29.699688,-95.584817
323,323,1658,101903,ALIEF ISD,101903142,YOUNGBLOOD INT,8410 DAIRY VIEW LN,HOUSTON,77072-3934,8410 DAIRY VIEW LN,HOUSTON,77072-3934,101,HARRIS COUNTY,4,6-May,2,1,REGULAR,8410 DAIRY VIEW LN,Y,323,29.699688,-95.584817
446,446,3049,101903,ALIEF ISD,101903116,LANDIS EL,10255 SPICE LN,HOUSTON,77072-5035,10255 SPICE LN,HOUSTON,77072-5035,101,HARRIS COUNTY,4,PK-4,1,1,REGULAR,10255 SPICE LN,Y,446,29.699688,-95.584817
520,520,3342,101815,ALIEF MONTESSORI COMMUNITY SCHOOL,101815101,ALIEF MONTESSORI COMMUNITY SCHOOL,4215 H ST,HOUSTON,77072-5380,4215 H ST,HOUSTON,77072-5380,101,HARRIS COUNTY,4,EE-6,1,1,CHARTER/REGULAR,4215 H ST,Y,520,29.699688,-95.584817
526,526,3348,101902,ALDINE ISD,101902005,CHESTER W NIMITZ H S,2005 W W THORNE DR,HOUSTON,77073-3301,2005 W W THORNE DR,HOUSTON,77073-3301,101,HARRIS COUNTY,4,12-Sep,4,0,REGULAR,2005 W W THORNE DR,Y,526,29.999166,-95.400119
624,624,3600,101902,ALDINE ISD,101902124,DUNN EL,2003 W W THORNE DR,HOUSTON,77073-3301,2003 W W THORNE DR,HOUSTON,77073-3301,101,HARRIS COUNTY,4,KG-4,1,0,REGULAR,2003 W W THORNE DR,Y,624,29.999166,-95.400119
496,496,3234,101902,ALDINE ISD,101902065,PARKER INT,19850 E HARDY RD,HOUSTON,77073-3355,19850 E HARDY RD,HOUSTON,77073-3355,101,HARRIS COUNTY,4,6-May,2,0,REGULAR,19850 E HARDY RD,Y,496,29.999166,-95.400119
256,256,1220,101902,ALDINE ISD,101902085,NIMITZ NINTH GRADE SCHOOL,2425 W W THORNE DR,HOUSTON,77073-3403,2425 W W THORNE DR,HOUSTON,77073-3403,101,HARRIS COUNTY,4,9,4,0,REGULAR,2425 W W THORNE DR,Y,256,29.999166,-95.400119
694,694,3672,101912,HOUSTON ISD,101912111,BONHAM EL,8302 BRAES RIVER DR,HOUSTON,77074-4299,8302 BRAES RIVER DR,HOUSTON,77074-4299,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,8302 BRAES RIVER DR,Y,694,29.687947,-95.515725
669,669,3645,101912,HOUSTON ISD,101912023,SHARPSTOWN H S,7504 BISSONNET ST,HOUSTON,77074-5599,7504 BISSONNET ST,HOUSTON,77074-5599,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,7504 BISSONNET ST,Y,669,29.687947,-95.515725
785,785,3768,101912,HOUSTON ISD,101912163,SUGAR GROVE EL,8405 BONHOMME,HOUSTON,77074-5609,8405 BONHOMME,HOUSTON,77074-5609,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,8405 BONHOMME,Y,785,29.687947,-95.515725
547,547,3494,101912,HOUSTON ISD,101912059,LONG MIDDLE,6501 BELLAIRE BLVD,HOUSTON,77074-6499,6501 BELLAIRE BLVD,HOUSTON,77074-6499,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,6501 BELLAIRE BLVD,Y,547,29.687947,-95.515725
743,743,3723,101912,HOUSTON ISD,101912248,SUTTON EL,7402 ALBACORE DR,HOUSTON,77074-6598,7402 ALBACORE DR,HOUSTON,77074-6598,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,7402 ALBACORE DR,Y,743,29.687947,-95.515725
727,727,3705,101912,HOUSTON ISD,101912227,MCNAMARA EL,8714 MCAVOY DR,HOUSTON,77074-7308,8714 MCAVOY DR,HOUSTON,77074-7308,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,8714 MCAVOY DR,Y,727,29.687947,-95.515725
900,900,3912,101917,PASADENA ISD,101917109,JESSUP EL,9301 ALMEDA GENOA RD,HOUSTON,77075-2315,9301 ALMEDA GENOA RD,HOUSTON,77075-2315,101,HARRIS COUNTY,4,PK-4,1,0,REGULAR,9301 ALMEDA GENOA RD,Y,900,29.62042,-95.268939
757,757,3738,101912,HOUSTON ISD,101912264,MITCHELL EL,10900 GULFDALE DR,HOUSTON,77075-4608,10900 GULFDALE DR,HOUSTON,77075-4608,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,10900 GULFDALE DR,Y,757,29.62042,-95.268939
912,912,4163,101917,PASADENA ISD,101917124,ATKINSON EL,9602 KINGSPOINT RD,HOUSTON,77075-5144,9602 KINGSPOINT RD,HOUSTON,77075-5144,101,HARRIS COUNTY,4,KG-5,1,0,REGULAR,9602 KINGSPOINT RD,Y,912,29.62042,-95.268939
527,527,3349,101912,HOUSTON ISD,101912047,FONVILLE MIDDLE,725 E LITTLE YORK RD,HOUSTON,77076-1227,725 E LITTLE YORK RD,HOUSTON,77076-1227,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,725 E LITTLE YORK RD,Y,527,29.860021,-95.382184
690,690,3668,101912,HOUSTON ISD,101912107,BARRICK EL,12001 WINFREY LN,HOUSTON,77076-1239,12001 WINFREY LN,HOUSTON,77076-1239,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,12001 WINFREY LN,Y,690,29.860021,-95.382184
771,771,3753,101912,HOUSTON ISD,101912144,DURKEE EL,7301 NORDLING,HOUSTON,77076-1636,7301 NORDLING,HOUSTON,77076-1636,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,7301 NORDLING,Y,771,29.860021,-95.382184
767,767,3749,101912,HOUSTON ISD,101912137,DE CHAUMES EL,155 COOPER,HOUSTON,77076-2541,155 COOPER,HOUSTON,77076-2541,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,155 COOPER,Y,767,29.860021,-95.382184
426,426,3029,101912,HOUSTON ISD,101912128,LYONS EL,800 ROXELLA RD,HOUSTON,77076-4431,800 ROXELLA RD,HOUSTON,77076-4431,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,800 ROXELLA RD,Y,426,29.860021,-95.382184
711,711,3689,101912,HOUSTON ISD,101912210,NORTHLINE EL,821 WITCHER LN,HOUSTON,77076-4818,821 WITCHER LN,HOUSTON,77076-4818,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,821 WITCHER LN,Y,711,29.860021,-95.382184
